username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-11-04 23:16;1;0;"Un expert confirmé en # BalanceTonPorc passe la main au cul de # Macron. Pour devenir ministre ?http://www.bfmtv.com/politique/dsk-si-macron-saisit-sa-chance-il-peut-faire-beaucoup-pour-le-pays-1294725.html …";;;# #;"926936242545143808";https://twitter.com/Unpartageux/status/926936242545143808
;2017-11-04 23:12;0;0;"# BalanceTonPorc , emprisonnement d'indépendantistes catalans, rassemblement de coureurs en hommage à # AlexiaDaval... Clean et grotesque.";;;# #;"926935128907157504";https://twitter.com/JohanRinchart/status/926935128907157504
;2017-11-04 23:10;2;2;"qu’il tombe dans l’oubli ce chakal! # BalanceTonPorc";;;#;"926934753172967430";https://twitter.com/tendancesmusic/status/926934753172967430
;2017-11-04 23:07;0;0;"# BalanceTonPorc @manylbrk il mange des grenouilles pas hallal";;@manylbrk;#;"926933838059753472";https://twitter.com/LeKarmaNo/status/926933838059753472
;2017-11-04 23:03;0;0;"La rédaction du journal satirique Charlie Hebdo reçoit des menaces de mort après sa Une sur @ TariqRamadan. # BalanceTonPorc pic.twitter.com/7KCBKXnsA0";;@;#;"926932993607917570";https://twitter.com/ismaelScribe/status/926932993607917570
;2017-11-04 23:03;1;1;"Sophia Aram à écouter, excellente comme d’habitude, à propos de # TariqRamadan # BalanceTonPorc http://fb.me/8PIPxtJ3B";;;# #;"926932920203440128";https://twitter.com/AudreyHarelLRSY/status/926932920203440128
;2017-11-04 23:01;1;3;"Mon colocataire humain se ronge les ongles de pied # BalanceTonPorc";;;#;"926932423438426112";https://twitter.com/regisleregis/status/926932423438426112
;2017-11-04 23:01;1;0;"# BalanceTonPorc affaire Bergé : Weinstein un enfant de chœur http://po.st/dkr6pK ça mérite une petite enquête, non ? # canardenchaine";;;# #;"926932315648995328";https://twitter.com/ethos_18/status/926932315648995328
;2017-11-04 23:00;1;0;"# BalanceTonPorc affaire Bergé : Weinstein un enfant de chœur http://po.st/dkr6pK ça mérite une petite enquête, non ? @ canardenchaine";;@;#;"926932249781657602";https://twitter.com/ethos_18/status/926932249781657602
;2017-11-04 22:59;0;0;"Si les hommes cherchent à être rassurés par les femmes alors comment qualifier ce déluge de misandrie féministe autour de # balancetonporc ?";;;#;"926932001566937089";https://twitter.com/effet_boomerang/status/926932001566937089
;2017-11-04 22:59;0;5;"Et ça c est pas puni par la loi ? # Balancetonporc @ jebookunestarpic.twitter.com/aJdIj4RwBL";;@;#;"926931972387168257";https://twitter.com/Anonimes211/status/926931972387168257
;2017-11-04 22:57;1;0;"# BalanceTonPorc affaire Bergé : http://po.st/dkr6pK Retirer la légion d'honneur ! # Elysee # le_Parisien # Le_Figaro # lemondefr # LEXPRESS";;;# # # # # #;"926931538423533568";https://twitter.com/ethos_18/status/926931538423533568
;2017-11-04 22:57;2;2;"# BalanceTonPorc affaire Bergé : Weinstein un enfant de chœur http://po.st/dkr6pK Retirer la légion d'honneur ! # EmmanuelMacron # Elysee";;;# # #;"926931375277649920";https://twitter.com/ethos_18/status/926931375277649920
;2017-11-04 22:56;0;0;"Je pourrais limite faire un # BalanceTonPorc .";;;#;"926931145228476418";https://twitter.com/Cam_Pzh/status/926931145228476418
;2017-11-04 22:56;1;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et # lemondefr se tait !";;;# #;"926931108645793792";https://twitter.com/ethos_18/status/926931108645793792
;2017-11-04 22:55;0;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et # LEXPRESS se tait !";;;# #;"926931032980541440";https://twitter.com/ethos_18/status/926931032980541440
;2017-11-04 22:55;0;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et # Le_Figaro se tait !";;;# #;"926930929859334144";https://twitter.com/ethos_18/status/926930929859334144
;2017-11-04 22:55;1;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et # le_Parisien se tait !";;;# #;"926930852839415808";https://twitter.com/ethos_18/status/926930852839415808
;2017-11-04 22:54;1;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et # LaCroix se tait !";;;# #;"926930644084641793";https://twitter.com/ethos_18/status/926930644084641793
;2017-11-04 22:53;1;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et # LesEchos se tait !";;;# #;"926930434084270082";https://twitter.com/ethos_18/status/926930434084270082
;2017-11-04 22:53;0;4;"coup double : # BalanceTonPorc # balancetonport";;;# #;"926930422994436096";https://twitter.com/SheitanAkbar/status/926930422994436096
;2017-11-04 22:52;1;2;"Mon mec mdit d1 fiy «jla tchatchai on était pas ensemble»il cherche les ancien tweet, 19dec 14 ah si enft on était ensemble # balancetonporc";;;#;"926930057486131202";https://twitter.com/Lilibellule_/status/926930057486131202
;2017-11-04 22:51;3;5;"Me siento muy orgullosa de las mujeres que denuncian el abuso/acoso que sufren. Me precupan las que aún no pueden. # BalanceTonPorc # MeToo";;;# #;"926929932328095745";https://twitter.com/Marilo_be/status/926929932328095745
;2017-11-04 22:47;2;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et @ LesEchos se tait !";;@;#;"926928970402156544";https://twitter.com/ethos_18/status/926928970402156544
;2017-11-04 22:43;1;0;"# BalanceTonPorc affaire Bergé : http://po.st/dkr6pK Retirer la légion d'honneur ! @ Elysee @ le_Parisien @ Le_Figaro @ lemondefr @ LEXPRESS";;@ @ @ @ @;#;"926927934614581248";https://twitter.com/ethos_18/status/926927934614581248
;2017-11-04 22:39;1;0;"# BalanceTonPorc affaire Bergé : Weinstein un enfant de chœur http://po.st/dkr6pK ; Retirer la légion d'honneur ! @ EmmanuelMacron @ Elysee";;@ @;#;"926926987184271362";https://twitter.com/ethos_18/status/926926987184271362
;2017-11-04 22:38;0;0;"# balancetonporc # FlavieFlamenthttps://twitter.com/brutofficiel/status/926729748302012416 …";;;# #;"926926726537646083";https://twitter.com/laurent_johnny/status/926926726537646083
;2017-11-04 22:35;0;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et @ LaCroix se tait !";;@;#;"926926003540316165";https://twitter.com/ethos_18/status/926926003540316165
;2017-11-04 22:34;0;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et @ le_Parisien se tait !";;@;#;"926925574475603970";https://twitter.com/ethos_18/status/926925574475603970
;2017-11-04 22:32;0;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et @ Le_Figaro se tait !";;@;#;"926925245746999297";https://twitter.com/ethos_18/status/926925245746999297
;2017-11-04 22:32;0;0;"Au moins tu risques pas un # BalanceTonPorc ton porc comme ça";;;#;"926925101978869763";https://twitter.com/DBATOuvert/status/926925101978869763
;2017-11-04 22:32;0;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et @ LEXPRESS se tait !";;@;#;"926925035629170688";https://twitter.com/ethos_18/status/926925035629170688
;2017-11-04 22:31;0;0;"# BalanceTonPorc affaire Bergé : DSK et Weinstein des enfants de chœur à côté de lui http://po.st/dkr6pK ; et @ lemondefr se tait !";;@;#;"926924895304417281";https://twitter.com/ethos_18/status/926924895304417281
;2017-11-04 22:30;2;4;"French women came up with a hashtag of their own — one that points at aggressors, not victims: # BalanceTonPorc. http://ow.ly/2GR530gm4o6";;;#;"926924577279758337";https://twitter.com/KQEDarts/status/926924577279758337
;2017-11-04 22:24;0;0;"Ce que je craignais lors du lancement de # metoo et de # BalanceTonPorc se vérifie...";;;# #;"926923138738384896";https://twitter.com/RizqProject/status/926923138738384896
;2017-11-04 22:24;2;0;"Regardez en dessous # balancetonporc https://twitter.com/yasskoi/status/925913466115887111 …";;;#;"926923085852311554";https://twitter.com/Super_Zinho/status/926923085852311554
;2017-11-04 22:21;1;0;"# BalanceTonPorc https://twitter.com/stoffellin/status/926897326299471875 …";;;#;"926922386036858881";https://twitter.com/gridindriing/status/926922386036858881
;2017-11-04 22:18;0;0;"Bon on nous fait un # pataquès avec # BalanceTonPorc et lui on lui donne la parole après? https://twitter.com/cnews/status/926919729469587456 …";;;# #;"926921595267854337";https://twitter.com/ZapLcs/status/926921595267854337
;2017-11-04 22:15;0;0;"Elle est l'auteure du tweet « # balancetonporc c'est lutter contre l'homme Herta» http://www.strategies.fr/actualites/agences/4000458W/ingrid-zerbib-vis-ma-vanne.html … by Strategies";;;#;"926920951840743424";https://twitter.com/michaelbonnefoy/status/926920951840743424
;2017-11-04 22:08;1;2;"Un acte fort de ces Miss Quand on leurs demandent leurs mensurations !!! # balancetonporc # MeToohttps://twitter.com/limportant_fr/status/926889041953525760 …";;;# #;"926919073539280896";https://twitter.com/CnathDreamer/status/926919073539280896
;2017-11-04 22:07;47;58;""La Tribune de Genève" accuse Tariq Ramadan d'avoir couché avec des mineures # BalanceTonPorc!! http://w.lpnt.fr/2169840t # Médias via @ LePoint";;@;# #;"926918952625819648";https://twitter.com/AsiaArgento/status/926918952625819648
;2017-11-04 22:07;38;36;"# BalanceTonPorc pic.twitter.com/NupY6zrMq2";;;#;"926918846363127809";https://twitter.com/PSG_Origine/status/926918846363127809
;2017-11-04 22:04;5;22;"Elle est l'auteure du tweet « # balancetonporc c'est lutter contre l'homme Herta» http://www.strategies.fr/actualites/agences/4000458W/ingrid-zerbib-vis-ma-vanne.html …";;;#;"926917972777607168";https://twitter.com/Strategies/status/926917972777607168
;2017-11-04 22:01;0;0;"Donc malgré # BalanceTonPorc on continue à donner la parole à DSK ? https://twitter.com/cnews/status/926914952329392128 …";;;#;"926917458912595971";https://twitter.com/NicolasZaugra/status/926917458912595971
;2017-11-04 22:01;0;0;"# BalanceTonPorc http://www.lejdd.fr/politique/video-le-ps-macron-trump-dsk-parle-enfin-a-marrakech-3483236 …";;;#;"926917442043105286";https://twitter.com/ParisWalkingMan/status/926917442043105286
;2017-11-04 22:00;0;0;"# BalanceTonPorc 10x10x10x10x10x10.... http://www.lepoint.fr/medias/la-tribune-de-geneve-accuse-tariq-ramadan-d-avoir-couche-avec-des-mineures-04-11-2017-2169840_260.php …";;;#;"926916984930996224";https://twitter.com/apallix1/status/926916984930996224
;2017-11-04 21:59;4;5;"# BalanceTonPorc je sortais de la fac apres les cours, 20h, hiver, il fait nuit. Un collègue propose de m'accompagner car j'habitais.. 1/2";;;#;"926916958829780992";https://twitter.com/Puuncky/status/926916958829780992
;2017-11-04 21:59;0;0;"une réponse à l appel # BalanceTonPorc";;;#;"926916853393448961";https://twitter.com/Adesylvane/status/926916853393448961
;2017-11-04 21:58;1;1;"J'avais 12 ans quand Gérard (31ans) mari de ma soeur a tenté d'abuser de moi. Je me suis debattue & il a dû arrêter.Violeur. # balancetonporc";;;#;"926916666977644544";https://twitter.com/LAPISLAZZULI2/status/926916666977644544
;2017-11-04 21:56;24;13;"Bon, alors @ Le_Figaro , @ libe , @ lemondefr vous en parlez quand du livre de Fabrice Thomas au sujet de Pierre Bergé ? # BalanceTonPorc pic.twitter.com/TfdlyF9VDv";;@ @ @;#;"926916196493967363";https://twitter.com/dobsky33/status/926916196493967363
;2017-11-04 21:55;1;1;"# balancetonporc du coup j'ai jeté du sauciflard en l'air";;;#;"926915856554065920";https://twitter.com/Runing_one/status/926915856554065920
;2017-11-04 21:52;0;0;"# balancetonporc https://twitter.com/le_parisien/status/926869947883638784 …";;;#;"926915137910349825";https://twitter.com/servale45/status/926915137910349825
;2017-11-04 21:48;0;1;"# balancetonporc https://twitter.com/wallezjerome/status/926736957174140929 …";;;#;"926914075199762433";https://twitter.com/gridindriing/status/926914075199762433
;2017-11-04 21:47;0;0;"Quand tu RT un camgirl en étant un homme blanc cisgenre privilégié bah bravo ! # BalanceTonPorc";;;#;"926913923252670464";https://twitter.com/utrboa/status/926913923252670464
;2017-11-04 21:43;4;17;"Matt Pokora chante Claude François ... VIOL AUDITIF # NMA # NMA2017 # BalanceTonPorc";;;# # #;"926912933862486019";https://twitter.com/JanisEnsucre/status/926912933862486019
;2017-11-04 21:43;0;0;"# ASMEAG attention # asmfc l en avant Guingamp va te signaler à # Balancetonporc";;;# # #;"926912931811483648";https://twitter.com/Eltigre17635568/status/926912931811483648
;2017-11-04 21:40;0;2;"@ imperorium @ chpandicorn # BalanceTonPorc mdrrrrrrrr";;@ @;#;"926912015972687873";https://twitter.com/evisnatas/status/926912015972687873
;2017-11-04 21:38;0;0;"# BalanceTonPorc";;;#;"926911479789453313";https://twitter.com/robbiesegulam/status/926911479789453313
;2017-11-04 21:38;0;0;"I just published “Tariq et # BalanceTonPorc” https://medium.com/@ctkamtchueng/tariq-et-balancetonporc-f3436e1d696b …";;@ctkamtchueng;#;"926911464207773698";https://twitter.com/CKamtchueng/status/926911464207773698
;2017-11-04 21:36;1;0;"I just published “Tariq et # BalanceTonPorc” https://medium.com/p/tariq-et-balancetonporc-f3436e1d696b …";;;#;"926911074951188481";https://twitter.com/CKamtchueng/status/926911074951188481
;2017-11-04 21:36;0;0;"Surtout actuellement... au départ ça partait bien et puis non # BalanceTonPorc # NMA2017";;;# #;"926911022161678336";https://twitter.com/37elodie/status/926911022161678336
;2017-11-04 21:31;0;0;"# balancetonporc http://www.bondamanjak.com/le-tweet-du-jour-041117-le-syndrome-balancetonporc/ …";;;#;"926909870149984256";https://twitter.com/gridindriing/status/926909870149984256
;2017-11-04 21:30;0;3;"1981: Waouh quel belle chanson ! 2017: # BalanceTonPorc # StopHarcèlement";;;# #;"926909440061853696";https://twitter.com/Gildasticot/status/926909440061853696
;2017-11-04 21:28;0;3;"Un mec me suit en disant "t'es bonne" , il s'énerve.Je raconte à ma mère qui me dit "t'as vu l'heure toi aussi ?" # balancetonporc";;;#;"926909009017393152";https://twitter.com/MorganeR94/status/926909009017393152
;2017-11-04 21:27;1;2;"Non, elle ne ment pas. Non, ce n’était pas sa faute. Non, vous ne savez pas mieux qu’elle… # balancetonporc https://allonscontre.com/2017/10/19/non-elle-ne-ment-pas-non-ce-netait-pas-sa-faute-non-vous-ne-savez-pas-mieux-quelle-ce-quelle-devrait-faire/ …";;;#;"926908793056833537";https://twitter.com/gridindriing/status/926908793056833537
;2017-11-04 21:27;0;0;"Louane epouse moi # BalanceTonPorc # NMA2017";;;# #;"926908703529463812";https://twitter.com/JobiRyan/status/926908703529463812
;2017-11-04 21:26;0;0;"# 20hsport @ CNEWS @ rostOfficiel compare EVRA aux femmes VICTIMES de HARCÈLEMENT SEXUEL # 20hfoot # balancetonporc # boycott @ morandiniblog";;@ @ @;# # # #;"926908617571356672";https://twitter.com/Lesly_du_34/status/926908617571356672
;2017-11-04 21:25;188;421;"se faire suivre par un mec relou, sortir la bombe et taguer sous ses yeux # balancetonporc, méga jouissif (on aperçoit même son ombre :) pic.twitter.com/7Wo4HhlKkr";;;#;"926908357528743936";https://twitter.com/vivrelanuit/status/926908357528743936
;2017-11-04 21:25;0;0;"Dieudonné : l'affaire Tariq Ramadan/ # BalanceTonPorc https://www.egaliteetreconciliation.fr/Dieudonne-l-affaire-Tariq-Ramadan-BalanceTonPorc-48331.html … via @ EetR_National";;@;#;"926908169661513728";https://twitter.com/Koocky22/status/926908169661513728
;2017-11-04 21:23;0;2;"# balancetonporc";;;#;"926907829780471809";https://twitter.com/PoloSven/status/926907829780471809
;2017-11-04 21:20;0;0;"Qu’est-ce qu’il veut Dominique ? Un parti # balancetonporc dans lequel il serait président ??";;;#;"926906898435268608";https://twitter.com/nlwouazobleu/status/926906898435268608
;2017-11-04 21:19;1;1;"# balancetonporc , et il parle VIDEO. A Marrakech, DSK s'exprime sur Macron, Trump et l'avenir du PS via 20 Minutes http://m.20minutes.fr/politique/2163319-20171104-video-dsk-macron-trump-avenir-ps-marrakech-ancien-patron-fmi-sort-silence …";;;#;"926906694436876290";https://twitter.com/R_JDG/status/926906694436876290
;2017-11-04 21:17;1;1;"# balancetonporc https://twitter.com/mehdibxl/status/926765379635920896 …";;;#;"926906180349366272";https://twitter.com/gridindriing/status/926906180349366272
;2017-11-04 21:17;0;0;"# BalanceTonPorc";;;#;"926906163672899585";https://twitter.com/reveurindien/status/926906163672899585
