username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-11-04 00:56;0;5;"# balancetonporc pic.twitter.com/mT5Uy9jqIQ";;;#;"926598910499573760";https://twitter.com/tintin2102/status/926598910499573760
;2017-11-04 00:55;0;0;"If # metoo is # squad then # balancetonporc is # mood";;;# # # #;"926598622766075904";https://twitter.com/mary_mooney/status/926598622766075904
;2017-11-04 00:54;2;3;"Ok, on a dit pas le physique... mais franchement, même un cochon est plus appétissant que ce porc ! # balancetonporc pic.twitter.com/XZR1hFzfdK";;;#;"926598602763460608";https://twitter.com/TwIttNTIN/status/926598602763460608
;2017-11-04 00:37;0;0;"Jeremstar : "'Les Anges de la télé-réalité' est une émission qui prône le harcèlement" # balancetonporc http://www.ozap.com/actu/jeremstar-les-anges-de-la-tele-realite-est-une-emission-qui-prone-le-harcelement/541157 …";;;#;"926594146248413184";https://twitter.com/iQuid/status/926594146248413184
;2017-11-04 00:33;1;1;"TripAdvisor est accusé d’avoir censuré des témoignages de viols survenus dans certains hôtels # balancetonporc http://www.numerama.com/tech/303122-tripadvisor-est-accuse-davoir-censure-des-temoignages-de-viols-survenus-dans-certains-hotels.html …";;;#;"926593321182560262";https://twitter.com/iQuid/status/926593321182560262
;2017-11-04 00:33;0;0;"# BalanceTonPorc ! Pfiouuu on aura tout vu https://twitter.com/20minutes/status/926592764783054848 …";;;#;"926593158313517056";https://twitter.com/Oum_punaiZe/status/926593158313517056
;2017-11-04 00:33;0;1;"# VTEP voila en gros ... les 2 filles ont bougé leur popotin pour le plaisir d'arthur... et puis ca change d'épreuve # BalanceTonPorc";;;# #;"926593139598680066";https://twitter.com/daweedcrocket/status/926593139598680066
;2017-11-04 00:31;0;0;"Et ils sont fiers de cautionner le # BalanceTonPorc bravo arthur... bravo tf1... bravo à tous";;;#;"926592695811919872";https://twitter.com/daweedcrocket/status/926592695811919872
;2017-11-04 00:29;0;0;"# BalanceTonPorc";;;#;"926592258803150848";https://twitter.com/daweedcrocket/status/926592258803150848
;2017-11-04 00:29;0;0;"# BalanceTonPorc";;;#;"926592138564993024";https://twitter.com/daweedcrocket/status/926592138564993024
;2017-11-04 00:28;0;0;"La séquence # BalanceTonPorc";;;#;"926591956330909698";https://twitter.com/daweedcrocket/status/926591956330909698
;2017-11-04 00:25;0;0;"Ce soir je me tape Liliane # balancetonporc et ton tchechene # CatheEtLiliane # LGBTpic.twitter.com/oWv03XNUR8";;;# # #;"926591074235064322";https://twitter.com/PequenotPremier/status/926591074235064322
;2017-11-04 00:21;2;2;"RT @ zoumrouda: @ TheMuppetsABC @ GrobaniteKali @GrobaniteMuppet # balancetonporc # socialMedia # Metoo # MissPiggy The M…pic.twitter.com/YTddKWllOB";;@ @ @ @GrobaniteMuppet;# # # #;"926590153279377408";https://twitter.com/SMNewsdaily/status/926590153279377408
;2017-11-04 00:21;0;0;"Avec ce viol en bande de @ avecle6 sur Les chinois on est pas loin d'utiliser le # balancetonporc pour # avecle6";;@;# #;"926590097801252865";https://twitter.com/YabonDragon/status/926590097801252865
;2017-11-04 00:20;0;0;"Comme ça, vous invitez Zac Efron pour une fête entre filles. # denoncetonporc # denoncetatruie # balancetonporc # Metoohttps://twitter.com/Big_Bro_Franc/status/926589517196398592 …";;;# # # #;"926589934726778880";https://twitter.com/Big_Bro_Franc/status/926589934726778880
;2017-11-04 00:19;0;0;"Affaire Gilles Parent: L'animateur vedette FM93 congédié définitivement par Cogeco https://www.youtube.com/watch?v=9FCVwFazNeU … # balancetonporc # polqc # moiaussi";;;# # #;"926589612239269888";https://twitter.com/MarieMercier22/status/926589612239269888
;2017-11-04 00:18;0;0;"Voulez pas qu'on vous offre un château et des esclaves aussi? # denoncetonporc # denoncetatruie # balancetonporc # Metoo";;;# # # #;"926589517196398592";https://twitter.com/Big_Bro_Franc/status/926589517196398592
;2017-11-04 00:18;0;0;"@ TheMuppetsABC @ GrobaniteKali @GrobaniteMuppet # balancetonporc # socialMedia # Metoo # MissPiggy The Muppetspic.twitter.com/rZB8dDmJWI";;@ @ @GrobaniteMuppet;# # # #;"926589390134050817";https://twitter.com/zoumrouda/status/926589390134050817
;2017-11-04 00:17;5;14;"Passionnant talk de Geneviève Fraisse sur la prise de parole des femmes via # MeToo et # balancetonporc # Equalicity";;;# # #;"926589160835645440";https://twitter.com/arielebonte/status/926589160835645440
;2017-11-04 00:15;0;0;"d'ailleurs je la trouve d'actualité cette saison # broadchurch (oui je sais, elle date pas de cette année) # balancetonporc";;;# #;"926588730403463168";https://twitter.com/AngiepasBenji/status/926588730403463168
;2017-11-04 00:14;0;0;"Comme ça on pourra vous abandonner encore plus. # denoncetonporc # denoncetatruie # balancetonporc # Metoohttps://twitter.com/Big_Bro_Franc/status/926588272452751360 …";;;# # # #;"926588472554590208";https://twitter.com/Big_Bro_Franc/status/926588472554590208
;2017-11-04 00:14;4;4;"# balancetonporc # socialMedia # Twitter # Metoopic.twitter.com/8xw9hopnbs";;;# # # #;"926588452950376448";https://twitter.com/zoumrouda/status/926588452950376448
;2017-11-04 00:13;0;0;"Et y a un groupe de comique qui dit financez nous depuis 11h44. # denoncetonporc # denoncetatruie # balancetonporc # Metoohttps://twitter.com/Big_Bro_Franc/status/926587973793181698 …";;;# # # #;"926588272452751360";https://twitter.com/Big_Bro_Franc/status/926588272452751360
;2017-11-04 00:12;0;0;"J'essaye de convaincre que les femmes abandonnent les hommes. # denoncetonporc # denoncetatruie # balancetonporc # Metoo";;;# # # #;"926587973793181698";https://twitter.com/Big_Bro_Franc/status/926587973793181698
;2017-11-04 00:10;0;0;"Tiercé gagnant de sous-merdes ! # TariqRamadan # Dieudonne # alainsoral # balancetonporc pic.twitter.com/HZqEHCNOGU";;;# # # #;"926587474754899968";https://twitter.com/69Katkat/status/926587474754899968
